facility_id,facility_name,facility_type,address,city,state,zip_code,phone,total_beds,is_active,created_date
FAC000927,Primary Care Associates - 655,Outpatient Center,7401 Oak Ave,Houston,NY,56284,555-296-1378,120.0,True,2024-12-05 23:53:57.937506
FAC000928,Advanced Healthcare Center - 65,Urgent Care,4094 Main St,Austin,NY,47274,555-809-9731,166.0,True,2022-11-09 23:53:57.937506
FAC000929,Community Health Clinic - 857,Hospital,5358 Healthcare Blvd,Chicago,TX,69759,555-729-5143,11.0,True,2021-10-29 23:53:57.937506
FAC000930,Advanced Healthcare Center - 612,Outpatient Center,1957 Healthcare Blvd,Dallas,TX,31805,555-797-8437,48.0,True,2025-04-05 23:53:57.937506
FAC000931,Central Medical Center - 648,Ambulatory Center,4303 Wellness Dr,Dallas,CA,91085,555-102-7997,14.0,True,2025-04-24 23:53:57.937506
FAC000932,Family Practice Center - 736,Ambulatory Center,4733 Main St,San Antonio,PA,31075,555-756-1849,59.0,True,2022-04-28 23:53:57.937506
FAC000933,Regional Hospital - 299,Specialty Center,8568 Medical Pkwy,Los Angeles,AZ,80165,555-974-6292,,False,2024-03-04 23:53:57.937506
FAC000934,Primary Care Associates - 2,Clinic,8526 Wellness Dr,Austin,AZ,47387,555-542-7666,209.0,True,2021-08-15 23:53:57.937506
FAC000935,Specialty Medical Center - 247,Hospital,7400 Healthcare Blvd,Philadelphia,PA,33891,555-380-2994,183.0,True,2025-09-27 23:53:57.937506
FAC000936,Primary Care Associates - 192,Hospital,818 Medical Pkwy,San Diego,FL,32984,555-796-9491,266.0,True,2025-07-14 23:53:57.937506
FAC000937,Community Health Clinic - 537,Outpatient Center,3254 Medical Pkwy,San Antonio,PA,97340,555-577-9119,40.0,True,2024-04-22 23:53:57.937506
FAC000938,Specialty Medical Center - 70,Clinic,8519 Main St,Los Angeles,PA,30117,555-470-9474,111.0,True,2021-08-06 23:53:57.937506
FAC000939,Central Medical Center - 400,Clinic,1672 Oak Ave,Chicago,TX,31135,555-877-1712,19.0,True,2021-09-30 23:53:57.937506
FAC000940,Advanced Healthcare Center - 45,Clinic,8914 Wellness Dr,Chicago,AZ,41182,555-838-4678,180.0,True,2025-04-01 23:53:57.937506
FAC000941,Primary Care Associates - 383,Outpatient Center,220 Main St,Dallas,IL,25324,555-148-5553,23.0,True,2021-07-19 23:53:57.937506
FAC000942,Urgent Care Facility - 766,Outpatient Center,3553 Oak Ave,San Antonio,IL,15393,555-530-9723,19.0,True,2024-02-07 23:53:57.937506
FAC000943,Central Medical Center - 366,Urgent Care,7050 Main St,Dallas,IL,51500,555-559-6181,,True,2023-06-21 23:53:57.937506
FAC000944,Community Health Clinic - 354,Urgent Care,3468 Wellness Dr,Philadelphia,FL,85304,555-105-7420,44.0,True,2023-10-28 23:53:57.937506
FAC000945,Family Practice Center - 751,Urgent Care,7230 Main St,Chicago,CA,26577,555-299-6483,,True,2025-02-11 23:53:57.937506
FAC000946,Community Health Clinic - 791,Specialty Center,2619 Main St,Dallas,PA,67788,555-183-1415,149.0,True,2023-06-17 23:53:57.937506
FAC000947,Specialty Medical Center - 137,Hospital,7623 Medical Pkwy,Austin,FL,44132,555-855-4696,162.0,True,2026-01-14 23:53:57.937506
FAC000948,Central Medical Center - 361,Urgent Care,720 Main St,San Diego,PA,58453,555-806-7943,24.0,True,2022-05-08 23:53:57.937506
FAC000949,Specialty Medical Center - 834,Specialty Center,1300 Main St,Philadelphia,FL,34182,555-176-5095,,True,2025-03-19 23:53:57.937506
FAC000950,Regional Hospital - 851,Specialty Center,3016 Medical Pkwy,Philadelphia,AZ,36890,555-301-3694,33.0,True,2024-12-01 23:53:57.937506
FAC000951,Advanced Healthcare Center - 713,Outpatient Center,9243 Main St,Dallas,NY,83726,555-437-6092,133.0,True,2021-02-02 23:53:57.937506
FAC000952,Advanced Healthcare Center - 647,Clinic,9520 Oak Ave,Philadelphia,FL,14546,555-164-2584,150.0,True,2025-01-28 23:53:57.937506
FAC000953,Regional Hospital - 831,Ambulatory Center,4337 Healthcare Blvd,Philadelphia,FL,97235,555-128-8863,66.0,True,2024-05-08 23:53:57.937506
FAC000954,Regional Hospital - 65,Clinic,6457 Healthcare Blvd,San Antonio,TX,51542,555-542-1393,136.0,True,2024-04-26 23:53:57.937506
FAC000955,Advanced Healthcare Center - 38,Urgent Care,6726 Healthcare Blvd,San Antonio,AZ,55068,555-706-6477,173.0,True,2025-08-04 23:53:57.937506
FAC000956,Urgent Care Facility - 207,Ambulatory Center,5283 Main St,Philadelphia,CA,29391,555-960-5102,,True,2025-01-02 23:53:57.937506
FAC000957,Central Medical Center - 811,Hospital,6481 Main St,Austin,NY,58878,555-353-2766,,True,2024-09-19 23:53:57.937506
FAC000958,Family Practice Center - 908,Ambulatory Center,8862 Main St,Houston,FL,68776,555-584-4905,148.0,True,2021-03-26 23:53:57.937506
FAC000959,Central Medical Center - 324,Ambulatory Center,1136 Wellness Dr,Austin,FL,80761,555-448-1891,39.0,True,2024-11-25 23:53:57.937506
FAC000960,Urgent Care Facility - 528,Hospital,845 Main St,Dallas,PA,31311,555-941-6465,,True,2023-08-05 23:53:57.937506
FAC000961,Primary Care Associates - 835,Hospital,5960 Wellness Dr,Houston,TX,79945,555-632-4878,,True,2025-07-15 23:53:57.937506
FAC000962,Advanced Healthcare Center - 260,Specialty Center,1838 Medical Pkwy,San Antonio,NY,49526,555-174-8184,11.0,True,2021-12-24 23:53:57.937506
FAC000963,Central Medical Center - 772,Specialty Center,5037 Wellness Dr,Dallas,TX,25923,555-882-2567,,True,2024-09-01 23:53:57.937506
FAC000964,Family Practice Center - 293,Specialty Center,1517 Medical Pkwy,Phoenix,IL,13266,555-740-8314,,True,2025-03-06 23:53:57.937506
FAC000965,Specialty Medical Center - 883,Outpatient Center,7270 Healthcare Blvd,Philadelphia,PA,63026,555-692-3045,282.0,True,2022-03-15 23:53:57.937506
FAC000966,Central Medical Center - 887,Specialty Center,6573 Main St,San Diego,PA,75459,555-187-1994,17.0,True,2022-12-05 23:53:57.937506
FAC000967,Specialty Medical Center - 280,Hospital,7865 Oak Ave,San Diego,PA,29055,555-134-7183,289.0,True,2021-04-20 23:53:57.937506
FAC000968,Community Health Clinic - 819,Ambulatory Center,8840 Oak Ave,San Antonio,FL,70036,555-420-2065,,True,2021-09-10 23:53:57.937506
FAC000969,Specialty Medical Center - 448,Hospital,2334 Healthcare Blvd,New York,TX,51971,555-901-3089,,True,2023-12-11 23:53:57.937506
FAC000970,Primary Care Associates - 762,Ambulatory Center,9041 Medical Pkwy,New York,TX,30454,555-163-8240,18.0,True,2026-01-05 23:53:57.937506
FAC000971,Advanced Healthcare Center - 917,Clinic,2460 Medical Pkwy,Phoenix,CA,10562,555-156-5939,251.0,True,2023-05-14 23:53:57.937506
FAC000972,Primary Care Associates - 348,Hospital,6213 Main St,Austin,CA,81584,555-725-8075,,True,2025-02-23 23:53:57.937506
FAC000973,Regional Hospital - 509,Specialty Center,9168 Wellness Dr,New York,CA,76507,555-167-2668,284.0,True,2024-02-10 23:53:57.937506
FAC000974,Advanced Healthcare Center - 377,Specialty Center,2416 Main St,Dallas,FL,53421,555-793-1914,,True,2025-06-25 23:53:57.937506
FAC000975,Urgent Care Facility - 821,Ambulatory Center,784 Main St,Chicago,AZ,94835,555-672-1855,,True,2023-05-27 23:53:57.937506
FAC000976,Community Health Clinic - 745,Urgent Care,9483 Wellness Dr,Phoenix,IL,48739,555-401-7249,198.0,True,2022-12-16 23:53:57.937506
FAC000977,Primary Care Associates - 81,Outpatient Center,6556 Wellness Dr,New York,IL,72116,555-511-2570,68.0,True,2022-03-11 23:53:57.937506
FAC000978,Primary Care Associates - 617,Hospital,9070 Main St,Phoenix,TX,47988,555-732-7735,171.0,True,2023-10-31 23:53:57.937506
FAC000979,Regional Hospital - 559,Outpatient Center,5092 Oak Ave,Houston,CA,85199,555-338-1173,94.0,True,2022-02-14 23:53:57.937506
FAC000980,Urgent Care Facility - 329,Hospital,5733 Oak Ave,Houston,PA,97410,555-564-7290,,True,2024-11-06 23:53:57.937506
FAC000981,Community Health Clinic - 82,Clinic,6860 Wellness Dr,Philadelphia,PA,29278,555-575-8014,143.0,True,2023-05-24 23:53:57.937506
FAC000982,Specialty Medical Center - 677,Clinic,2433 Oak Ave,New York,IL,84086,555-735-2659,26.0,True,2022-04-18 23:53:57.937506
FAC000983,Urgent Care Facility - 314,Ambulatory Center,3114 Oak Ave,Phoenix,FL,67947,555-447-1425,135.0,True,2023-12-07 23:53:57.937506
FAC000984,Advanced Healthcare Center - 618,Outpatient Center,4240 Oak Ave,Dallas,FL,54392,555-564-9474,76.0,True,2021-05-19 23:53:57.937506
FAC000985,Primary Care Associates - 171,Specialty Center,1977 Oak Ave,Dallas,IL,24721,555-436-4153,126.0,True,2023-06-11 23:53:57.937506
FAC000986,Advanced Healthcare Center - 360,Urgent Care,9394 Main St,Dallas,TX,72781,555-210-2682,106.0,True,2022-01-30 23:53:57.937506
FAC000987,Advanced Healthcare Center - 44,Hospital,9092 Healthcare Blvd,Austin,TX,15253,555-112-2106,,True,2024-09-05 23:53:57.937506
FAC000988,Specialty Medical Center - 630,Hospital,9105 Main St,Austin,NY,28274,555-707-4172,,True,2021-10-06 23:53:57.937506
FAC000989,Primary Care Associates - 282,Ambulatory Center,4862 Main St,Chicago,NY,98867,555-686-3064,28.0,True,2025-07-03 23:53:57.937506
FAC000990,Central Medical Center - 77,Urgent Care,4207 Main St,Los Angeles,TX,82215,555-752-9337,226.0,True,2023-11-14 23:53:57.937506
FAC000991,Primary Care Associates - 373,Outpatient Center,3334 Wellness Dr,New York,NY,25319,555-362-6822,15.0,True,2025-04-27 23:53:57.937506
FAC000992,Regional Hospital - 976,Outpatient Center,8082 Medical Pkwy,San Diego,IL,50380,555-531-8887,60.0,True,2024-04-04 23:53:57.937506
FAC000993,Central Medical Center - 147,Ambulatory Center,5951 Oak Ave,Philadelphia,TX,13250,555-842-8284,140.0,True,2021-10-06 23:53:57.937506
FAC000994,Advanced Healthcare Center - 36,Hospital,3942 Main St,Chicago,TX,62642,555-290-4983,27.0,True,2025-04-17 23:53:57.937506
FAC000995,Regional Hospital - 69,Clinic,4771 Wellness Dr,Chicago,FL,90939,555-240-1722,30.0,True,2023-10-20 23:53:57.937506
FAC000996,Family Practice Center - 798,Urgent Care,1243 Oak Ave,Phoenix,CA,38883,555-161-3091,43.0,True,2021-09-15 23:53:57.937506
FAC000997,Specialty Medical Center - 371,Hospital,5306 Healthcare Blvd,Philadelphia,IL,68454,555-419-8140,130.0,True,2024-03-17 23:53:57.937506
FAC000998,Primary Care Associates - 973,Clinic,7483 Medical Pkwy,Austin,FL,56844,555-625-6861,125.0,True,2024-06-15 23:53:57.937506
FAC000999,Central Medical Center - 620,Outpatient Center,5108 Wellness Dr,Houston,IL,22121,555-418-9866,83.0,False,2021-06-12 23:53:57.937506
FAC001000,Regional Hospital - 696,Clinic,2596 Wellness Dr,Houston,AZ,52777,555-894-3385,,True,2022-04-05 23:53:57.937506
